customer_id,branch_id,customer_segment,credit_score
36697,BR01,A,785
36698,BR11,C,709
36699,BR01,D,718
36700,BR02,B,770
36701,BR03,B,742
36702,BR05,B,583
36703,BR10,B,739
36704,BR03,D,599
36705,BR07,A,302
36706,BR01,C,635
36707,BR05,D,690
36708,BR02,C,793
36709,BR03,C,690
36710,BR04,D,652
36711,BR10,C,624
36712,BR09,D,726
36713,BR05,B,773
36714,BR02,C,701
36715,BR03,A,685
36716,BR06,D,777
36717,BR12,C,654
36718,BR14,B,609
36719,BR08,B,667
36720,BR04,B,692
36721,BR09,B,629
36722,BR04,B,699
36723,BR08,B,799
36724,BR03,C,833
36725,BR03,C,512
36726,BR01,C,669
36727,BR05,B,587
36728,BR08,D,711
36729,BR10,A,676
36730,BR10,C,608
36731,BR15,A,814
36732,BR01,C,693
36733,BR06,C,671
36734,BR06,C,825
36735,BR10,C,599
36736,BR03,A,679
36737,BR01,A,588
36738,BR04,C,490
36739,BR15,C,723
36740,BR12,A,604
36741,BR04,A,666
36742,BR12,C,685
36743,BR01,D,321
36744,BR04,C,707
36745,BR09,A,719
36746,BR03,B,737
36747,BR02,C,779
36748,BR12,B,705
36749,BR08,A,741
36750,BR15,A,662
36751,BR02,C,693
36752,BR04,B,516
36753,BR04,B,730
36754,BR12,D,808
36755,BR03,D,605
36756,BR04,C,333
36757,BR02,B,825
36758,BR10,B,398
36759,BR03,B,656
36760,BR01,B,824
36761,BR05,A,607
36762,BR04,B,810
36763,BR02,C,841
36764,BR02,C,693
36765,BR12,B,738
36766,BR01,B,723
36767,BR01,C,615
36768,BR03,A,802
36769,BR14,A,786
36770,BR01,B,614
36771,BR10,C,723
36772,BR12,C,662
36773,BR04,C,595
36774,BR03,B,630
36775,BR08,C,629
36776,BR09,B,731
36777,BR10,B,658
36778,BR11,C,742
36779,BR03,C,609
36780,BR09,A,776
36781,BR02,A,669
36782,BR06,A,738
36783,BR08,B,663
36784,BR02,C,589
36785,BR01,A,750
36786,BR02,C,794
36787,BR05,C,654
36788,BR12,A,660
36789,BR06,B,691
36790,BR09,D,845
36791,BR02,C,748
36792,BR02,B,840
36793,BR03,C,801
36794,BR04,D,788
36795,BR07,B,623
36796,BR12,C,739
36797,BR05,A,835
36798,BR06,A,586
36799,BR01,C,580
36800,BR01,B,839
36801,BR01,D,703
36802,BR09,C,649
36803,BR06,B,582
36804,BR02,C,836
36805,BR07,C,678
36806,BR07,B,724
36807,BR01,B,745
36808,BR08,A,695
36809,BR10,A,684
36810,BR03,C,596
36811,BR09,B,692
36812,BR02,B,664
36813,BR10,A,602
36814,BR13,A,665
36815,BR05,C,662
36816,BR03,A,800
36817,BR04,B,714
36818,BR03,B,667
36819,BR01,C,702
36820,BR08,B,647
36821,BR01,D,839
36822,BR03,C,709
36823,BR09,D,666
36824,BR08,C,720
36825,BR01,C,584
36826,BR08,D,585
36827,BR13,A,698
36828,BR01,D,795
36829,BR05,B,607
36830,BR09,C,733
36831,BR08,C,437
36832,BR03,A,767
36833,BR02,D,642
36834,BR10,D,722
36835,BR14,C,588
36836,BR10,A,721
36837,BR14,C,661
36838,BR07,B,600
36839,BR13,D,588
36840,BR09,B,710
36841,BR13,C,815
36842,BR02,C,661
36843,BR10,B,807
36844,BR02,C,631
36845,BR01,B,667
36846,BR06,B,687
36847,BR04,D,685
36848,BR01,A,841
36849,BR15,B,607
36850,BR08,A,781
36851,BR13,B,698
36852,BR15,B,717
36853,BR04,A,839
36854,BR03,B,703
36855,BR02,D,709
36856,BR06,C,709
36857,BR07,A,646
36858,BR06,D,715
36859,BR04,D,785
36860,BR02,A,731
36861,BR05,D,786
36862,BR01,C,713
36863,BR12,D,757
36864,BR01,D,671
36865,BR04,C,709
36866,BR02,B,819
36867,BR10,D,807
36868,BR04,C,803
36869,BR02,B,681
36870,BR06,B,665
36871,BR13,B,756
36872,BR13,D,449
36873,BR03,D,715
36874,BR09,A,657
36875,BR01,A,621
36876,BR02,A,762
36877,BR06,C,699
36878,BR03,D,448
36879,BR10,B,757
36880,BR13,B,599
36881,BR01,B,683
36882,BR03,B,703
36883,BR05,B,738
36884,BR07,B,703
36885,BR13,B,736
36886,BR12,A,730
36887,BR08,D,764
36888,BR03,D,621
36889,BR10,C,316
36890,BR03,C,688
36891,BR14,D,826
36892,BR01,D,802
36893,BR07,B,719
36894,BR01,B,711
36895,BR05,C,485
36896,BR08,C,698
36897,BR09,D,456
36898,BR10,B,687
36899,BR07,B,687
36900,BR03,C,597
36901,BR12,A,303
36902,BR10,A,739
36903,BR02,B,786
36904,BR11,A,661
36905,BR14,A,683
36906,BR08,C,617
36907,BR03,C,713
36908,BR07,C,684
36909,BR04,B,735
36910,BR08,B,780
36911,BR07,A,653
36912,BR13,D,740
36913,BR08,A,697
36914,BR03,A,655
36915,BR09,C,729
36916,BR04,B,663
36917,BR03,D,628
36918,BR04,D,755
36919,BR01,D,562
36920,BR14,C,701
36921,BR06,A,808
36922,BR10,A,721
36923,BR03,A,652
36924,BR09,D,732
36925,BR07,C,638
36926,BR05,D,720
36927,BR14,C,841
36928,BR06,B,540
36929,BR08,A,601
36930,BR01,B,449
36931,BR04,B,832
36932,BR12,C,651
36933,BR10,A,584
36934,BR06,C,784
36935,BR13,C,693
36936,BR06,C,831
36937,BR07,D,660
36938,BR04,C,741
36939,BR08,C,709
36940,BR04,A,740
36941,BR04,D,616
36942,BR14,A,695
36943,BR02,B,670
36944,BR02,D,790
36945,BR01,B,635
36946,BR04,A,842
36947,BR04,B,720
36948,BR01,B,583
36949,BR07,C,740
36950,BR07,B,843
36951,BR10,A,816
36952,BR14,D,675
36953,BR08,A,762
36954,BR02,B,696
36955,BR01,B,644
36956,BR10,A,688
36957,BR08,A,708
36958,BR02,D,813
36959,BR03,A,756
36960,BR10,A,667
36961,BR07,C,595
36962,BR07,A,833
36963,BR03,B,528
36964,BR08,A,597
36965,BR10,B,676
36966,BR12,B,734
36967,BR09,C,706
36968,BR07,B,803
36969,BR08,C,800
36970,BR06,D,770
36971,BR03,C,703
36972,BR12,D,704
36973,BR06,A,671
36974,BR07,D,753
36975,BR15,A,759
36976,BR15,A,724
36977,BR07,B,737
36978,BR01,C,716
36979,BR04,D,593
36980,BR13,C,476
36981,BR03,B,697
36982,BR15,A,680
36983,BR01,B,803
36984,BR07,B,691
36985,BR06,B,611
36986,BR03,D,635
36987,BR14,B,567
36988,BR08,C,354
36989,BR03,B,426
36990,BR04,D,777
36991,BR09,C,832
36992,BR03,B,718
36993,BR12,C,532
36994,BR02,B,593
36995,BR03,A,702
36996,BR02,B,752
36997,BR02,D,643
36998,BR04,D,584
36999,BR15,B,721
37000,BR01,C,708
37001,BR03,C,673
37002,BR03,D,699
37003,BR08,A,494
37004,BR09,B,581
37005,BR10,B,484
37006,BR01,A,755
37007,BR08,D,843
37008,BR08,A,645
37009,BR06,B,804
37010,BR04,D,767
37011,BR10,C,751
37012,BR04,C,715
37013,BR03,B,845
37014,BR04,C,746
37015,BR05,A,776
37016,BR03,C,499
37017,BR07,B,814
37018,BR12,B,732
37019,BR07,A,835
37020,BR05,C,660
37021,BR10,D,719
37022,BR09,B,688
37023,BR04,A,382
37024,BR07,D,644
37025,BR09,B,615
37026,BR03,A,719
37027,BR04,B,597
37028,BR02,A,707
37029,BR15,A,462
37030,BR01,B,581
37031,BR02,D,708
37032,BR06,B,675
37033,BR12,B,601
37034,BR04,C,710
37035,BR10,C,813
37036,BR08,D,715
37037,BR08,D,635
37038,BR11,C,752
37039,BR01,C,708
37040,BR13,B,602
37041,BR11,B,835
37042,BR13,A,598
37043,BR10,C,584
37044,BR12,B,840
37045,BR03,A,755
37046,BR04,A,704
37047,BR04,C,456
37048,BR02,B,700
37049,BR09,C,843
37050,BR02,D,721
37051,BR01,B,697
37052,BR10,C,669
37053,BR13,B,712
37054,BR10,C,776
37055,BR11,B,509
37056,BR07,D,718
37057,BR12,D,796
37058,BR06,B,729
37059,BR15,A,692
37060,BR02,C,617
37061,BR10,C,675
37062,BR08,D,830
37063,BR07,D,801
37064,BR09,D,667
37065,BR11,C,829
37066,BR12,B,623
37067,BR02,D,680
37068,BR02,B,345
37069,BR01,B,772
37070,BR02,B,767
37071,BR03,B,770
37072,BR09,A,730
37073,BR06,C,637
37074,BR10,C,653
37075,BR06,B,839
37076,BR07,D,713
37077,BR02,C,590
37078,BR10,B,451
37079,BR10,B,714
37080,BR04,C,593
37081,BR04,C,691
37082,BR03,B,597
37083,BR10,B,727
37084,BR09,B,533
37085,BR07,D,341
37086,BR03,B,822
37087,BR02,B,626
37088,BR01,C,833
37089,BR01,B,665
37090,BR02,C,653
37091,BR02,C,624
37092,BR07,A,679
37093,BR04,B,812
37094,BR05,B,718
37095,BR07,D,826
37096,BR08,C,842
37097,BR08,D,662
37098,BR03,D,686
37099,BR10,B,600
37100,BR13,C,670
37101,BR04,D,821
37102,BR01,C,552
37103,BR12,B,695
37104,BR13,B,483
37105,BR01,B,838
37106,BR01,B,703
37107,BR10,B,638
37108,BR04,B,594
37109,BR13,C,631
37110,BR03,D,686
37111,BR12,B,755
37112,BR01,B,682
37113,BR03,D,696
37114,BR14,C,626
37115,BR03,C,823
37116,BR02,C,733
37117,BR11,C,809
37118,BR02,D,741
37119,BR01,D,600
37120,BR04,C,845
37121,BR08,B,527
37122,BR09,A,580
37123,BR12,C,704
37124,BR07,A,582
37125,BR04,D,655
37126,BR04,B,841
37127,BR11,D,736
37128,BR09,B,701
37129,BR13,B,711
37130,BR14,B,403
37131,BR04,A,815
37132,BR06,A,673
37133,BR08,B,690
37134,BR02,D,623
37135,BR01,C,786
37136,BR12,D,807
37137,BR06,D,786
37138,BR07,A,655
37139,BR07,C,766
37140,BR10,B,677
37141,BR02,B,751
37142,BR08,B,732
37143,BR05,B,647
37144,BR12,C,576
37145,BR06,B,744
37146,BR14,B,597
37147,BR04,D,837
37148,BR14,A,583
37149,BR12,C,673
37150,BR07,D,741
37151,BR04,C,718
37152,BR04,C,678
37153,BR10,A,597
37154,BR07,B,711
37155,BR05,B,816
37156,BR08,C,818
37157,BR09,D,703
37158,BR01,B,662
37159,BR01,C,615
37160,BR01,D,671
37161,BR03,C,755
37162,BR05,B,664
37163,BR10,D,817
37164,BR04,D,546
37165,BR01,B,694
37166,BR06,A,742
37167,BR15,C,780
37168,BR04,B,719
37169,BR14,D,725
37170,BR02,B,818
37171,BR02,A,798
37172,BR09,B,536
37173,BR06,A,635
37174,BR10,B,751
37175,BR12,B,717
37176,BR03,A,840
37177,BR09,A,769
37178,BR07,A,666
37179,BR12,B,740
37180,BR05,D,617
37181,BR01,A,783
37182,BR07,C,720
37183,BR14,B,640
37184,BR01,A,738
37185,BR03,A,689
37186,BR04,B,666
37187,BR10,C,738
37188,BR04,D,716
37189,BR03,C,776
37190,BR08,A,802
37191,BR01,B,626
37192,BR02,D,750
37193,BR05,A,818
37194,BR04,C,794
37195,BR04,B,678
37196,BR02,A,822
37197,BR04,B,592
37198,BR10,D,731
37199,BR05,C,727
37200,BR07,A,629
37201,BR02,A,717
37202,BR01,B,713
37203,BR12,A,582
37204,BR04,B,708
37205,BR04,D,610
37206,BR12,B,765
37207,BR09,D,833
37208,BR10,C,829
37209,BR09,C,724
37210,BR02,C,641
37211,BR14,A,660
37212,BR13,A,729
37213,BR03,C,627
37214,BR10,A,729
37215,BR05,A,687
37216,BR09,B,755
37217,BR02,D,712
37218,BR06,D,732
37219,BR02,C,765
37220,BR06,D,696
37221,BR03,D,641
37222,BR05,B,797
37223,BR08,B,717
37224,BR12,C,837
37225,BR02,B,700
37226,BR12,B,305
37227,BR04,C,771
37228,BR11,B,700
37229,BR06,D,645
37230,BR12,B,690
37231,BR08,B,648
37232,BR06,B,793
37233,BR04,C,837
37234,BR14,B,681
37235,BR10,B,826
37236,BR04,C,705
37237,BR02,B,839
37238,BR10,D,848
37239,BR15,B,762
37240,BR03,D,694
37241,BR13,B,796
37242,BR02,B,585
37243,BR14,C,708
37244,BR09,C,631
37245,BR04,A,771
37246,BR04,C,848
37247,BR08,A,622
37248,BR07,D,753
37249,BR13,C,741
37250,BR10,A,687
37251,BR07,A,648
37252,BR13,D,773
37253,BR07,D,794
37254,BR11,B,629
37255,BR11,A,825
37256,BR13,B,733
37257,BR01,C,729
37258,BR07,C,726
37259,BR05,D,725
37260,BR06,C,489
37261,BR05,B,769
37262,BR11,B,748
37263,BR04,C,730
37264,BR05,B,702
37265,BR03,D,780
37266,BR03,B,837
37267,BR08,B,799
37268,BR02,A,729
37269,BR02,A,834
37270,BR06,A,608
37271,BR01,B,702
37272,BR02,A,826
37273,BR12,B,719
37274,BR11,B,668
37275,BR04,B,639
37276,BR04,B,716
37277,BR13,D,622
37278,BR01,C,789
37279,BR07,D,805
37280,BR07,D,780
37281,BR10,A,603
37282,BR14,C,685
37283,BR04,A,698
37284,BR05,D,707
37285,BR08,B,829
37286,BR14,B,690
37287,BR12,D,842
37288,BR08,D,730
37289,BR11,A,670
37290,BR01,A,664
37291,BR04,D,675
37292,BR01,A,712
37293,BR02,D,643
37294,BR08,D,791
37295,BR12,A,796
37296,BR08,B,645
37297,BR08,A,583
37298,BR02,A,690
37299,BR08,B,601
37300,BR05,C,471
37301,BR08,B,683
37302,BR04,B,622
37303,BR07,B,630
37304,BR05,B,709
37305,BR07,C,705
37306,BR02,D,841
37307,BR04,B,581
37308,BR04,D,621
37309,BR09,A,671
37310,BR09,D,709
37311,BR13,B,590
37312,BR08,D,688
37313,BR04,D,805
37314,BR10,C,644
37315,BR06,B,614
37316,BR02,B,579
37317,BR09,C,631
37318,BR02,B,669
37319,BR02,C,703
37320,BR10,C,701
37321,BR10,A,610
37322,BR10,A,623
37323,BR03,B,725
37324,BR12,C,769
37325,BR09,B,713
37326,BR11,B,595
37327,BR09,B,766
37328,BR07,C,590
37329,BR02,D,647
37330,BR09,D,825
37331,BR09,B,582
37332,BR04,C,691
37333,BR09,D,589
37334,BR07,B,826
37335,BR07,B,700
37336,BR04,D,763
37337,BR02,D,588
37338,BR03,B,677
37339,BR10,C,696
37340,BR03,A,691
37341,BR01,A,682
37342,BR15,A,685
37343,BR03,B,645
37344,BR08,B,678
37345,BR13,B,725
37346,BR07,A,706
37347,BR10,B,660
37348,BR14,D,662
37349,BR12,B,606
37350,BR07,C,526
37351,BR04,C,643
37352,BR06,C,695
37353,BR11,B,802
37354,BR11,A,703
37355,BR11,D,498
37356,BR07,B,702
37357,BR06,B,353
37358,BR04,C,491
37359,BR01,C,557
37360,BR10,D,629
37361,BR03,A,482
37362,BR04,D,438
37363,BR11,C,824
37364,BR01,C,713
37365,BR13,A,784
37366,BR01,C,694
37367,BR13,A,782
37368,BR05,D,725
37369,BR02,C,674
37370,BR08,C,716
37371,BR12,D,680
37372,BR05,B,476
37373,BR09,A,693
37374,BR14,B,674
37375,BR03,D,625
37376,BR11,D,821
37377,BR03,D,753
37378,BR05,A,694
37379,BR03,B,727
37380,BR05,A,691
37381,BR01,D,640
37382,BR04,B,673
37383,BR05,B,753
37384,BR08,B,633
37385,BR08,D,682
37386,BR07,C,679
37387,BR03,C,785
37388,BR14,C,625
37389,BR04,C,585
37390,BR03,B,728
37391,BR07,B,837
37392,BR09,B,763
37393,BR01,B,819
37394,BR03,C,617
37395,BR11,B,717
37396,BR06,C,606
37397,BR05,C,792
37398,BR13,B,412
37399,BR01,B,671
37400,BR08,B,795
37401,BR04,A,623
37402,BR01,B,783
37403,BR03,A,747
37404,BR08,C,771
37405,BR01,B,670
37406,BR07,B,636
37407,BR14,C,839
37408,BR10,D,822
37409,BR04,D,502
37410,BR02,A,694
37411,BR05,B,725
37412,BR04,A,716
37413,BR14,A,689
37414,BR15,A,560
37415,BR05,B,713
37416,BR02,B,621
37417,BR13,B,404
37418,BR10,D,644
37419,BR06,C,744
37420,BR04,B,736
37421,BR05,C,681
37422,BR13,B,810
37423,BR02,B,603
37424,BR10,C,702
37425,BR01,B,760
37426,BR13,B,739
37427,BR06,A,841
37428,BR03,C,824
37429,BR01,C,716
37430,BR07,D,729
37431,BR03,A,696
37432,BR08,B,808
37433,BR03,B,711
37434,BR01,D,750
37435,BR06,B,717
37436,BR07,A,722
37437,BR05,A,652
37438,BR05,A,766
37439,BR07,D,490
37440,BR06,C,740
37441,BR02,B,779
37442,BR02,D,839
37443,BR02,B,632
37444,BR09,D,668
37445,BR06,C,654
37446,BR05,A,637
37447,BR10,B,764
37448,BR04,D,496
37449,BR07,B,708
37450,BR01,D,735
37451,BR09,D,845
37452,BR09,C,732
37453,BR10,A,750
37454,BR12,A,685
37455,BR10,C,728
37456,BR11,C,663
37457,BR04,A,811
37458,BR04,D,705
37459,BR14,D,717
37460,BR13,B,716
37461,BR07,C,661
37462,BR04,C,723
37463,BR12,A,616
37464,BR04,A,528
37465,BR02,C,607
37466,BR08,B,702
37467,BR01,C,838
37468,BR04,C,742
37469,BR10,B,790
37470,BR03,A,590
37471,BR13,C,699
37472,BR14,B,598
37473,BR10,A,691
37474,BR15,A,745
37475,BR06,A,731
37476,BR07,A,706
37477,BR11,A,736
37478,BR06,B,781
37479,BR05,B,609
37480,BR08,C,604
37481,BR08,B,698
37482,BR10,C,671
37483,BR08,D,712
37484,BR09,B,739
37485,BR08,C,696
37486,BR06,A,721
37487,BR02,B,761
37488,BR10,C,653
37489,BR01,D,848
37490,BR15,B,715
37491,BR11,B,756
37492,BR08,B,356
37493,BR14,B,823
37494,BR08,C,649
37495,BR01,B,757
37496,BR07,B,680
37497,BR03,C,760
37498,BR04,B,844
37499,BR05,C,847
37500,BR10,C,648
37501,BR06,D,732
37502,BR06,A,465
37503,BR04,A,445
37504,BR06,D,677
37505,BR03,A,738
37506,BR03,B,719
37507,BR10,A,738
37508,BR04,D,669
37509,BR01,A,696
37510,BR04,A,752
37511,BR08,B,774
37512,BR10,B,708
37513,BR14,C,471
37514,BR09,C,614
37515,BR05,C,641
37516,BR03,D,777
37517,BR02,C,335
37518,BR08,A,708
37519,BR06,A,732
37520,BR08,C,816
37521,BR03,C,836
37522,BR04,D,697
37523,BR03,B,732
37524,BR10,B,736
37525,BR02,C,745
37526,BR07,A,588
37527,BR01,B,799
37528,BR07,D,664
37529,BR01,B,658
37530,BR02,A,836
37531,BR02,C,684
37532,BR04,B,601
37533,BR04,B,633
37534,BR11,A,684
37535,BR03,C,693
37536,BR01,C,734
37537,BR07,A,710
37538,BR09,A,612
37539,BR03,B,734
37540,BR07,C,637
37541,BR10,D,725
37542,BR04,A,690
37543,BR06,C,640
37544,BR02,B,840
37545,BR01,A,823
37546,BR15,A,775
37547,BR03,C,598
37548,BR03,C,699
37549,BR14,A,738
37550,BR09,D,780
37551,BR07,A,708
37552,BR09,B,681
37553,BR09,B,674
37554,BR10,D,751
37555,BR01,D,620
37556,BR05,A,765
37557,BR03,B,714
37558,BR01,C,611
37559,BR05,C,846
37560,BR08,C,706
37561,BR02,B,421
37562,BR04,B,727
37563,BR08,A,650
37564,BR07,D,615
37565,BR12,B,824
37566,BR10,D,643
37567,BR14,B,701
37568,BR07,C,735
37569,BR09,A,805
37570,BR12,D,729
37571,BR11,D,630
37572,BR09,B,699
37573,BR06,A,617
37574,BR03,B,776
37575,BR12,D,728
37576,BR10,B,685
37577,BR11,A,673
37578,BR02,D,637
37579,BR04,C,617
37580,BR05,D,754
37581,BR11,C,694
37582,BR12,B,643
37583,BR03,D,663
37584,BR09,C,646
37585,BR01,C,591
37586,BR05,B,825
37587,BR06,D,713
37588,BR10,D,737
37589,BR12,A,797
37590,BR04,B,674
37591,BR06,C,604
37592,BR08,A,782
37593,BR04,B,766
37594,BR15,B,699
37595,BR12,A,847
37596,BR03,D,521
37597,BR06,D,680
37598,BR03,D,708
37599,BR06,A,312
37600,BR09,A,639
37601,BR01,C,669
37602,BR12,C,671
37603,BR07,B,670
37604,BR15,A,808
37605,BR01,C,674
37606,BR11,B,839
37607,BR10,B,622
37608,BR02,B,819
37609,BR04,C,647
37610,BR12,C,818
37611,BR06,B,698
37612,BR05,C,688
37613,BR13,B,620
37614,BR01,D,776
37615,BR06,B,668
37616,BR08,B,665
37617,BR07,B,790
37618,BR03,B,708
37619,BR07,B,731
37620,BR09,A,352
37621,BR07,C,702
37622,BR09,D,674
37623,BR03,C,667
37624,BR11,C,677
37625,BR05,C,587
37626,BR15,D,709
37627,BR01,B,798
37628,BR04,B,607
37629,BR02,B,643
37630,BR07,A,776
37631,BR03,B,591
37632,BR09,A,705
37633,BR12,D,660
37634,BR03,C,662
37635,BR02,B,759
37636,BR12,B,663
37637,BR04,C,764
37638,BR05,C,745
37639,BR03,C,355
37640,BR05,A,760
37641,BR03,C,305
37642,BR08,D,831
37643,BR06,A,764
37644,BR10,C,630
37645,BR04,B,725
37646,BR06,A,554
37647,BR03,C,677
37648,BR13,C,656
37649,BR06,B,783
37650,BR02,D,685
37651,BR03,B,790
37652,BR01,C,754
37653,BR01,B,753
37654,BR06,D,719
37655,BR04,A,649
37656,BR14,A,730
37657,BR02,D,735
37658,BR10,C,803
37659,BR04,D,602
37660,BR03,B,720
37661,BR14,C,701
37662,BR10,C,723
37663,BR08,D,730
37664,BR09,A,651
37665,BR15,A,677
37666,BR07,B,815
37667,BR02,A,641
37668,BR01,C,801
37669,BR08,D,833
37670,BR08,D,664
37671,BR09,B,617
37672,BR02,C,842
37673,BR14,C,670
37674,BR07,A,721
37675,BR08,C,660
37676,BR01,D,826
37677,BR14,B,658
37678,BR07,C,764
37679,BR07,A,617
37680,BR14,D,681
37681,BR13,A,762
37682,BR03,C,678
37683,BR13,B,725
37684,BR09,B,695
37685,BR01,B,632
37686,BR03,C,714
37687,BR05,C,685
37688,BR07,B,782
37689,BR09,C,837
37690,BR03,B,712
37691,BR11,B,726
37692,BR11,C,826
37693,BR08,B,819
37694,BR13,B,781
37695,BR10,A,678
37696,BR03,C,731
37697,BR10,A,755
37698,BR14,B,704
37699,BR02,B,693
37700,BR14,A,390
37701,BR01,A,776
37702,BR06,B,698
37703,BR10,D,766
37704,BR10,C,821
37705,BR09,C,601
37706,BR06,A,599
37707,BR08,B,726
37708,BR09,B,617
37709,BR06,D,678
37710,BR07,C,526
37711,BR11,B,708
37712,BR04,B,749
37713,BR06,C,584
37714,BR01,D,688
37715,BR09,B,703
37716,BR02,A,837
37717,BR06,B,723
37718,BR03,C,538
37719,BR01,B,677
37720,BR06,C,820
37721,BR05,B,819
37722,BR05,D,834
37723,BR03,B,827
37724,BR14,B,675
37725,BR01,A,670
37726,BR12,D,689
37727,BR09,B,749
37728,BR02,C,662
37729,BR06,A,588
37730,BR15,C,781
37731,BR08,D,732
37732,BR02,B,753
37733,BR05,B,600
37734,BR05,C,587
37735,BR10,D,704
37736,BR13,C,704
37737,BR01,A,768
37738,BR04,C,846
37739,BR03,B,698
37740,BR15,C,752
37741,BR07,B,813
37742,BR12,D,657
37743,BR05,D,621
37744,BR09,B,781
37745,BR03,B,726
37746,BR13,B,601
37747,BR05,A,818
37748,BR10,C,804
37749,BR03,C,660
37750,BR09,B,747
37751,BR05,C,702
37752,BR01,A,713
37753,BR05,D,739
37754,BR07,A,673
37755,BR02,B,673
37756,BR02,D,765
37757,BR05,B,794
37758,BR04,D,657
37759,BR05,A,840
37760,BR05,A,633
37761,BR02,A,609
37762,BR02,D,782
37763,BR11,A,487
37764,BR02,C,770
37765,BR08,B,714
37766,BR05,D,650
37767,BR14,B,627
37768,BR01,A,663
37769,BR11,C,762
37770,BR06,C,727
37771,BR01,B,723
37772,BR03,B,726
37773,BR05,D,658
37774,BR04,A,719
37775,BR04,A,624
37776,BR13,A,830
37777,BR04,A,675
37778,BR05,D,660
37779,BR10,C,709
37780,BR10,A,591
37781,BR01,C,677
37782,BR09,C,620
37783,BR06,B,616
37784,BR02,A,709
37785,BR03,C,824
37786,BR01,D,682
37787,BR04,B,715
37788,BR03,B,655
37789,BR04,D,726
37790,BR07,B,807
37791,BR09,A,662
37792,BR07,C,719
37793,BR08,C,720
37794,BR12,D,633
37795,BR12,B,673
37796,BR12,A,725
37797,BR02,B,644
37798,BR03,B,700
37799,BR06,D,700
37800,BR04,D,840
37801,BR02,B,682
37802,BR03,B,815
37803,BR14,B,706
37804,BR04,C,770
37805,BR05,C,605
37806,BR01,B,759
37807,BR09,C,592
37808,BR05,D,769
37809,BR02,C,694
37810,BR14,A,626
37811,BR10,C,720
37812,BR09,D,374
37813,BR14,C,835
37814,BR05,B,615
37815,BR09,A,820
37816,BR03,B,673
37817,BR09,B,710
37818,BR01,D,847
37819,BR02,C,685
37820,BR05,B,694
37821,BR01,C,500
37822,BR05,A,770
37823,BR06,B,653
37824,BR08,C,663
37825,BR02,B,604
37826,BR02,A,674
37827,BR08,B,725
37828,BR08,C,846
37829,BR01,C,640
37830,BR07,B,586
37831,BR10,B,746
37832,BR01,C,631
37833,BR05,A,597
37834,BR04,B,739
37835,BR13,B,635
37836,BR02,B,631
37837,BR04,B,740
37838,BR12,C,584
37839,BR04,C,714
37840,BR06,C,679
37841,BR01,C,764
37842,BR15,A,738
37843,BR11,A,734
37844,BR08,C,729
37845,BR01,B,634
37846,BR01,B,733
37847,BR07,C,739
37848,BR03,B,483
37849,BR08,B,623
37850,BR07,A,808
37851,BR11,B,601
37852,BR03,D,638
37853,BR07,D,595
37854,BR10,D,579
37855,BR06,C,758
37856,BR11,B,736
37857,BR02,B,614
37858,BR09,B,581
37859,BR14,A,679
37860,BR04,B,693
37861,BR04,B,666
37862,BR01,A,832
37863,BR08,D,805
37864,BR07,C,834
37865,BR01,B,599
37866,BR10,B,428
37867,BR11,B,584
37868,BR13,D,771
37869,BR07,A,840
37870,BR05,B,494
37871,BR12,C,773
37872,BR04,B,825
37873,BR08,B,740
37874,BR08,B,720
37875,BR04,C,664
37876,BR01,A,637
37877,BR01,D,413
37878,BR05,A,631
37879,BR06,B,697
37880,BR11,B,589
37881,BR05,B,332
37882,BR03,B,694
37883,BR05,C,808
37884,BR03,B,745
37885,BR01,C,837
37886,BR02,C,645
37887,BR04,B,778
37888,BR01,D,721
37889,BR03,D,739
37890,BR10,D,438
37891,BR03,C,731
37892,BR02,D,723
37893,BR14,C,669
37894,BR08,B,739
37895,BR01,C,826
37896,BR01,C,679
37897,BR08,A,734
37898,BR07,D,795
37899,BR01,B,803
37900,BR03,C,765
37901,BR13,B,680
37902,BR07,A,833
37903,BR05,D,791
37904,BR03,C,798
37905,BR02,D,717
37906,BR05,B,769
37907,BR13,C,599
37908,BR01,C,783
37909,BR15,A,729
37910,BR03,A,788
37911,BR05,D,590
37912,BR01,B,659
37913,BR07,D,738
37914,BR06,C,793
37915,BR08,C,708
37916,BR07,B,793
37917,BR04,B,831
37918,BR09,B,324
37919,BR01,B,754
37920,BR07,C,602
37921,BR02,A,724
37922,BR05,B,462
37923,BR10,B,722
37924,BR02,D,846
37925,BR13,D,636
37926,BR12,B,710
37927,BR05,D,634
37928,BR01,C,749
37929,BR10,A,478
37930,BR12,D,667
37931,BR02,C,839
37932,BR13,C,751
37933,BR13,C,726
37934,BR06,B,742
37935,BR10,A,814
37936,BR05,B,598
37937,BR07,C,311
37938,BR04,C,775
37939,BR02,B,613
37940,BR09,B,806
37941,BR01,C,713
37942,BR07,B,616
37943,BR12,C,713
37944,BR03,A,843
37945,BR04,B,760
37946,BR07,A,529
37947,BR03,C,810
37948,BR11,A,630
37949,BR04,B,706
37950,BR07,D,640
37951,BR03,A,649
37952,BR01,B,565
37953,BR02,B,694
37954,BR01,D,673
37955,BR05,C,706
37956,BR07,D,719
37957,BR01,C,744
37958,BR01,B,661
37959,BR06,A,806
37960,BR10,C,751
37961,BR08,D,696
37962,BR02,D,830
37963,BR12,C,607
37964,BR13,C,697
37965,BR04,C,675
37966,BR08,C,594
